customer_id,age,gender,income,city,membership_type,referral_source,signup_date,last_purchase_date,num_purchases,total_spent,avg_rating,discount_used,product_review,is_churned
CUST00166,43.0,Female,82484.0,Tehran,Platinum,Email Campaign,2021-10-27,2023-11-17,8,293.3,3.3,0,قیمت مناسب و کیفیت خوب، پیشنهاد میکنم,1
CUST00167,48.0,Male,34282.0,Kerman,Bronze,Direct,2021-11-15,2022-01-02,7,652.65,4.5,0,کیفیت متوسط بود ولی ارسال سریع بود,0
CUST00168,61.0,Male,16926.0,Rasht,Gold,Telegram,2020-04-16,2022-02-02,10,158.51,3.9,1,کیفیت متوسط بود ولی ارسال سریع بود,1
CUST00169,35.0,Female,33963.0,Ahvaz,Silver,Instagram,2020-04-17,2024-11-02,6,224.38,4.3,1,,0
CUST00170,29.0,Male,22866.0,Isfahan,Bronze,Telegram,2020-07-20,2022-06-20,8,347.64,3.8,1,عالی بود، حتما دوباره خرید میکنم,0
CUST00171,27.0,Male,44365.0,Isfahan,Gold,Instagram,2020-12-01,2023-11-16,7,146.74,4.2,1,قیمت مناسب و کیفیت خوب، پیشنهاد میکنم,1
CUST00172,,Female,36766.0,Tehran,Silver,Direct,2022-11-13,2023-03-01,12,769.99,4.4,0,,0
CUST00173,37.0,Other,50311.0,Shiraz,Silver,Google Ads,2019-08-21,2023-11-08,4,344.5,3.9,1,کیفیت متوسط بود ولی ارسال سریع بود,1
CUST00174,42.0,Male,17488.0,Ahvaz,Bronze,Friend Referral,2022-10-25,2022-11-17,11,76.16,2.9,1,قیمت مناسب و کیفیت خوب، پیشنهاد میکنم,0
CUST00175,150.0,Male,27744.0,Mashhad,Silver,Google Ads,2020-02-20,2020-09-27,10,690.21,4.3,1,پشتیبانی ضعیف بود اما محصول خوب بود,0
CUST00176,48.0,Female,69861.0,Shiraz,Silver,Email Campaign,2020-07-22,2021-06-01,8,43.43,4.4,1,قیمت مناسب و کیفیت خوب، پیشنهاد میکنم,0
CUST00177,38.0,Male,16114.0,Mashhad,Silver,Instagram,2023-10-26,2024-08-14,8,168.08,3.1,1,خیلی راضی بودم از خرید، کیفیت عالی بود,0
CUST00178,55.0,Male,19893.0,Qom,Bronze,Telegram,2022-09-07,2022-09-16,13,343.29,3.4,0,,0
CUST00179,35.0,Female,40928.0,Urmia,Platinum,Instagram,2019-05-19,2024-01-13,11,297.71,3.9,0,عالی بود، حتما دوباره خرید میکنم,1
CUST00180,,Female,43133.0,Tehran,Silver,Direct,2022-02-03,2024-11-18,9,868.69,2.5,0,پشتیبانی ضعیف بود اما محصول خوب بود,0
CUST00181,46.0,Female,27084.0,Mashhad,Gold,Email Campaign,2019-06-25,2023-08-07,6,171.65,4.6,0,خیلی راضی بودم از خرید، کیفیت عالی بود,1
CUST00182,28.0,,30728.0,Tehran,Silver,Friend Referral,2023-11-12,2024-06-13,2,57.16,,1,خیلی راضی بودم از خرید، کیفیت عالی بود,0
CUST00183,25.0,Female,,Ahvaz,Bronze,Friend Referral,2019-11-23,2022-09-05,11,134.29,4.3,1,کیفیت متوسط بود ولی ارسال سریع بود,0
CUST00184,44.0,Male,60463.0,Karaj,Silver,Email Campaign,2021-12-26,2023-09-24,7,364.22,3.4,0,خیلی راضی بودم از خرید، کیفیت عالی بود,0
CUST00185,35.0,,19120.0,Zahedan,Silver,Friend Referral,2019-05-15,2023-11-19,15,527.4,5.0,0,عالی بود، حتما دوباره خرید میکنم,0
CUST00186,47.0,Male,45188.0,Isfahan,Silver,Friend Referral,2019-06-06,2023-09-09,6,356.59,3.1,0,,1
CUST00187,44.0,Male,89968.0,Sanandaj,Silver,Telegram,2019-02-02,2023-12-13,8,95.8,3.8,0,قیمت مناسب و کیفیت خوب، پیشنهاد میکنم,1
CUST00188,37.0,Female,33876.0,Tehran,Silver,Telegram,2021-03-09,2023-09-05,5,634.78,4.9,0,عالی بود، حتما دوباره خرید میکنم,0
CUST00189,28.0,Male,18998.0,Ahvaz,Bronze,Instagram,2021-12-20,2022-08-18,10,724.76,3.3,0,خیلی راضی بودم از خرید، کیفیت عالی بود,1
CUST00190,20.0,Male,18478.0,Tehran,Silver,Email Campaign,2022-11-04,2024-10-05,5,215.12,4.2,0,,1
CUST00191,33.0,Male,32977.0,Urmia,Bronze,Friend Referral,2021-11-20,2024-05-09,4,331.16,4.5,0,خیلی راضی بودم از خرید، کیفیت عالی بود,0
CUST00192,48.0,Male,67610.0,Tabriz,Bronze,Instagram,2021-06-07,2023-06-17,5,645.84,3.0,0,خیلی راضی بودم از خرید، کیفیت عالی بود,0
CUST00193,41.0,Female,35438.0,Qom,Platinum,Direct,2019-12-26,2020-02-29,9,475.76,3.6,1,خیلی راضی بودم از خرید، کیفیت عالی بود,0
CUST00194,23.0,Female,40682.0,Kerman,Silver,Google Ads,2022-11-29,2023-12-11,10,360.44,4.2,0,بسته بندی بد بود ولی محصول سالم بود,0
CUST00195,40.0,,19974.0,Tehran,Silver,Instagram,2019-12-13,2021-01-03,10,280.61,4.4,1,قیمت مناسب و کیفیت خوب، پیشنهاد میکنم,0
CUST00196,43.0,Male,65504.0,Tehran,Silver,Telegram,2022-05-29,2024-07-27,4,130.35,3.5,0,خیلی راضی بودم از خرید، کیفیت عالی بود,0
CUST00197,27.0,Male,18262.0,Yazd,Platinum,Email Campaign,2020-01-28,2022-03-18,11,523.04,5.0,0,قیمت مناسب و کیفیت خوب، پیشنهاد میکنم,0
CUST00198,40.0,Male,26831.0,Isfahan,Silver,Email Campaign,2019-11-19,2020-06-14,9,312.51,,0,کیفیت متوسط بود ولی ارسال سریع بود,1
CUST00199,39.0,Male,52995.0,Tehran,Gold,,2022-04-16,2023-06-04,6,408.13,4.6,1,خیلی راضی بودم از خرید، کیفیت عالی بود,0
CUST00200,24.0,Male,10682.0,Shiraz,Bronze,Email Campaign,2019-05-02,2019-05-17,12,1288.98,4.6,0,,0
CUST00201,42.0,Female,40311.0,Ahvaz,Platinum,Instagram,2022-07-08,2023-04-30,8,115.26,,1,خیلی راضی بودم از خرید، کیفیت عالی بود,0
CUST00202,45.0,Female,19469.0,Tehran,Gold,Google Ads,2020-11-27,2023-08-09,7,100.33,4.0,1,بسته بندی بد بود ولی محصول سالم بود,1
CUST00203,51.0,,36678.0,Isfahan,Gold,Direct,2022-08-02,2023-03-09,5,144.46,4.1,1,قیمت مناسب و کیفیت خوب، پیشنهاد میکنم,0
CUST00204,51.0,Male,29400.0,Tehran,Bronze,Google Ads,2019-05-03,2020-05-03,10,69.99,3.9,0,خیلی راضی بودم از خرید، کیفیت عالی بود,1
CUST00205,21.0,Female,128476.0,Mashhad,Bronze,Telegram,2020-09-16,2022-11-04,9,1089.14,4.2,1,کیفیت متوسط بود ولی ارسال سریع بود,1
CUST00206,27.0,Male,28685.0,Urmia,Bronze,Telegram,2023-08-13,2024-03-28,8,711.43,2.6,1,پشتیبانی ضعیف بود اما محصول خوب بود,0
CUST00207,44.0,Male,109709.0,Bandar Abbas,Bronze,Google Ads,2023-06-17,2024-08-29,9,321.54,4.2,1,اصلا راضی نبودم، محصول آسیب دیده رسید,0
CUST00208,44.0,Female,51646.0,Ahvaz,Gold,Email Campaign,2021-11-18,2023-10-08,7,268.66,3.9,1,قیمت مناسب و کیفیت خوب، پیشنهاد میکنم,0
CUST00209,44.0,Female,22452.0,Tehran,Bronze,Friend Referral,2022-07-27,2024-01-09,2,107.73,2.6,0,,0
CUST00210,84.0,Male,44289.0,Urmia,Bronze,Friend Referral,2023-07-04,2024-09-25,4,85.17,4.4,0,,0
CUST00211,,Male,30253.0,Tabriz,Bronze,,2019-02-24,2022-01-18,7,221.32,3.3,1,پشتیبانی ضعیف بود اما محصول خوب بود,1
CUST00212,52.0,Male,41995.0,Tehran,Bronze,Friend Referral,2024-02-13,2024-05-30,4,90.61,3.8,0,عالی بود، حتما دوباره خرید میکنم,0
CUST00213,49.0,Female,23663.0,Zahedan,Bronze,Instagram,2021-06-11,2024-10-05,6,261.49,3.9,1,کیفیت متوسط بود ولی ارسال سریع بود,0
CUST00214,46.0,Male,100118.0,Rasht,Gold,Friend Referral,2024-01-07,2024-07-02,9,400.37,2.8,1,خیلی راضی بودم از خرید، کیفیت عالی بود,0
CUST00215,34.0,,63275.0,Karaj,Silver,Direct,2024-04-19,2024-07-23,4,150.15,2.9,1,,0
CUST00216,47.0,Male,37015.0,Karaj,Bronze,Direct,2023-04-03,2024-02-11,10,832.27,4.5,1,اصلا راضی نبودم، محصول آسیب دیده رسید,0
CUST00217,29.0,Male,102485.0,Tehran,Silver,Direct,2021-10-07,2021-10-26,7,265.57,3.7,0,قیمت مناسب و کیفیت خوب، پیشنهاد میکنم,0
CUST00218,35.0,Female,37971.0,Tehran,Silver,Direct,2019-11-13,2021-09-18,11,437.76,3.8,1,,1
CUST00219,32.0,Female,70163.0,Qom,Bronze,Google Ads,2023-04-21,2024-05-06,4,40.04,4.2,0,اصلا راضی نبودم، محصول آسیب دیده رسید,0
CUST00220,39.0,Male,37160.0,Tehran,Silver,Email Campaign,2021-10-23,2023-06-23,16,1064.84,2.9,0,خیلی راضی بودم از خرید، کیفیت عالی بود,0
CUST00221,66.0,Female,45997.0,Shiraz,Gold,Email Campaign,2022-08-14,2023-01-03,8,374.97,3.8,0,پشتیبانی ضعیف بود اما محصول خوب بود,1
CUST00222,16.0,Female,34584.0,Rasht,Gold,Instagram,2021-10-04,2021-12-04,5,358.29,4.0,0,عالی بود، حتما دوباره خرید میکنم,1
CUST00223,46.0,Female,38453.0,Rasht,Gold,Instagram,2020-12-23,2024-06-10,8,157.01,5.0,1,خیلی راضی بودم از خرید، کیفیت عالی بود,0
CUST00224,19.0,Female,40228.0,Shiraz,Bronze,,2024-05-15,2024-09-22,4,61.37,3.5,0,قیمت مناسب و کیفیت خوب، پیشنهاد میکنم,0
CUST00225,32.0,Female,24298.0,Rasht,Platinum,Email Campaign,2020-06-08,2024-11-22,8,274.69,4.7,1,قیمت مناسب و کیفیت خوب، پیشنهاد میکنم,0
CUST00226,51.0,Female,28548.0,Kerman,Gold,Email Campaign,2022-05-15,2024-01-07,9,51.35,4.1,0,کیفیت متوسط بود ولی ارسال سریع بود,0
CUST00227,39.0,Female,31887.0,Qom,Platinum,Email Campaign,2020-10-14,2023-12-04,9,1130.37,3.3,1,خیلی راضی بودم از خرید، کیفیت عالی بود,0
CUST00228,25.0,Male,41682.0,Tehran,Bronze,Friend Referral,2020-04-02,2024-04-04,10,334.33,3.7,1,کیفیت متوسط بود ولی ارسال سریع بود,1
CUST00229,,Male,35655.0,Isfahan,Platinum,Telegram,2020-01-11,2022-07-25,6,15.35,4.7,1,,1
CUST00230,46.0,Male,73410.0,Isfahan,Gold,Friend Referral,2021-02-18,2022-01-25,7,190.66,4.6,0,قیمت مناسب و کیفیت خوب، پیشنهاد میکنم,0
CUST00231,,Male,60371.0,Tehran,Gold,Instagram,2019-07-09,2023-06-20,9,326.83,3.7,1,بسته بندی بد بود ولی محصول سالم بود,1
CUST00232,,Male,32280.0,Isfahan,Bronze,Direct,2022-05-05,2024-01-24,7,755.99,4.3,0,کیفیت متوسط بود ولی ارسال سریع بود,0
CUST00233,39.0,Other,,Tehran,Gold,Friend Referral,2023-12-27,2024-07-11,11,475.27,3.4,1,بسته بندی بد بود ولی محصول سالم بود,0
CUST00234,30.0,Male,111727.0,Shiraz,Platinum,Telegram,2023-01-05,2023-10-13,2,21.71,4.0,0,قیمت مناسب و کیفیت خوب، پیشنهاد میکنم,1
CUST00235,64.0,Male,10654.0,Urmia,Silver,Friend Referral,2022-08-02,2022-08-02,17,924.63,3.8,0,خیلی راضی بودم از خرید، کیفیت عالی بود,0
CUST00236,46.0,Female,63537.0,Tehran,Silver,Friend Referral,2020-07-03,2022-06-25,12,512.41,4.8,0,خیلی راضی بودم از خرید، کیفیت عالی بود,0
CUST00237,14.0,Male,23962.0,Karaj,Platinum,Instagram,2022-05-07,2024-06-19,8,281.96,4.4,0,پشتیبانی ضعیف بود اما محصول خوب بود,1
CUST00238,40.0,Male,58715.0,Qom,Silver,Google Ads,2019-04-25,2022-09-11,3,92.6,3.6,1,عالی بود، حتما دوباره خرید میکنم,1
CUST00239,30.0,Male,76339.0,Tehran,Silver,Instagram,2023-10-19,2024-01-13,9,714.23,3.7,0,,0
CUST00240,48.0,Male,21457.0,Zahedan,Silver,Instagram,2022-06-04,2024-03-29,9,375.56,4.1,1,پشتیبانی ضعیف بود اما محصول خوب بود,0
CUST00241,28.0,Male,11951.0,Tabriz,Platinum,,2020-03-30,2022-08-08,6,238.38,4.0,0,خیلی راضی بودم از خرید، کیفیت عالی بود,0
CUST00242,37.0,Female,59950.0,Mashhad,Bronze,Instagram,2019-08-07,2024-04-24,6,554.09,3.9,1,خیلی راضی بودم از خرید، کیفیت عالی بود,1
CUST00243,44.0,Female,39389.0,Rasht,Silver,Google Ads,2023-11-29,2024-01-28,10,731.5,3.9,0,خیلی راضی بودم از خرید، کیفیت عالی بود,0
CUST00244,48.0,Male,13346.0,Isfahan,Silver,Telegram,2022-02-18,2024-04-24,3,163.65,5.0,0,خیلی راضی بودم از خرید، کیفیت عالی بود,0
CUST00245,24.0,Male,165668.0,Karaj,Gold,Telegram,2024-04-26,2024-07-29,4,92.69,3.8,1,,0
CUST00246,34.0,Male,52820.0,Tehran,Silver,Instagram,2022-05-22,2024-07-15,10,325.48,4.3,1,عالی بود، حتما دوباره خرید میکنم,0
CUST00247,32.0,Female,54288.0,Kerman,Platinum,Direct,2019-07-03,2023-10-26,6,232.01,5.0,0,کیفیت متوسط بود ولی ارسال سریع بود,1
CUST00248,30.0,Male,82412.0,Shiraz,Platinum,Direct,2022-01-05,2024-08-22,12,146.99,3.5,0,,1
CUST00249,59.0,Male,384450.0,Ahvaz,Bronze,Google Ads,2020-10-28,2021-08-20,9,248.92,4.2,0,کیفیت متوسط بود ولی ارسال سریع بود,0
CUST00250,43.0,Female,39272.0,Tehran,Silver,Google Ads,2023-04-01,2023-08-01,9,386.04,,0,کیفیت متوسط بود ولی ارسال سریع بود,0
CUST00251,23.0,Female,16455.0,Qom,Bronze,Email Campaign,2019-07-15,2024-02-17,10,631.12,4.1,1,کیفیت متوسط بود ولی ارسال سریع بود,0
CUST00252,49.0,Male,25216.0,Rasht,Bronze,Email Campaign,2023-04-09,2024-07-07,6,367.43,4.1,0,خیلی راضی بودم از خرید، کیفیت عالی بود,0
CUST00253,63.0,Male,45771.0,Shiraz,Silver,Telegram,2019-02-02,2022-07-10,9,71.56,3.5,0,کیفیت متوسط بود ولی ارسال سریع بود,1
CUST00254,50.0,Female,13371.0,Ahvaz,Platinum,Instagram,2024-02-19,2024-03-11,7,216.8,4.4,0,اصلا راضی نبودم، محصول آسیب دیده رسید,0
CUST00255,20.0,Female,24791.0,Shiraz,Gold,Friend Referral,2020-10-08,2021-11-13,12,249.78,2.8,0,اصلا راضی نبودم، محصول آسیب دیده رسید,1
CUST00256,32.0,Female,20811.0,Urmia,Bronze,Telegram,2019-08-06,2024-01-07,8,50.51,5.0,1,کیفیت متوسط بود ولی ارسال سریع بود,1
CUST00257,53.0,Female,39547.0,Shiraz,Bronze,Instagram,2022-07-20,2022-11-26,10,372.22,,1,قیمت مناسب و کیفیت خوب، پیشنهاد میکنم,0
CUST00258,30.0,Female,51268.0,Yazd,Silver,Friend Referral,2021-10-17,2022-08-04,6,164.2,,0,اصلا راضی نبودم، محصول آسیب دیده رسید,0
CUST00259,43.0,,56687.0,Kerman,Silver,Telegram,2019-11-02,2020-08-03,11,459.83,4.8,0,بسته بندی بد بود ولی محصول سالم بود,1
CUST00260,47.0,Other,66124.0,Mashhad,Bronze,Google Ads,2023-12-30,2024-11-16,7,431.58,3.9,0,عالی بود، حتما دوباره خرید میکنم,0
CUST00261,27.0,Male,82724.0,Tehran,Gold,Direct,2022-05-04,2023-05-14,6,325.0,4.1,1,بسته بندی بد بود ولی محصول سالم بود,0
CUST00262,37.0,Female,52279.0,Mashhad,Platinum,Email Campaign,2023-12-28,2024-02-20,8,1099.72,3.6,0,قیمت مناسب و کیفیت خوب، پیشنهاد میکنم,0
CUST00263,-1.0,Male,112691.0,Kerman,Silver,Google Ads,2024-01-03,2024-03-08,8,373.98,4.7,0,پشتیبانی ضعیف بود اما محصول خوب بود,0
CUST00264,26.0,Male,39015.0,Tehran,Gold,Email Campaign,2023-04-15,2023-05-10,8,841.73,3.7,0,خیلی راضی بودم از خرید، کیفیت عالی بود,0
CUST00265,35.0,Female,32729.0,Tabriz,Bronze,Instagram,2022-12-29,2024-03-13,9,144.61,4.6,1,,0
CUST00266,23.0,Male,52281.0,Kerman,Gold,Email Campaign,2022-08-14,2024-09-16,6,321.36,4.1,1,کیفیت متوسط بود ولی ارسال سریع بود,0
CUST00267,58.0,Female,31893.0,Mashhad,Silver,Instagram,2019-05-19,2022-09-20,12,274.99,4.1,0,خیلی راضی بودم از خرید، کیفیت عالی بود,1
CUST00268,21.0,Male,110364.0,Qom,Bronze,Instagram,2022-01-06,2023-10-09,5,169.67,3.1,0,خیلی راضی بودم از خرید، کیفیت عالی بود,0
CUST00269,33.0,Female,71581.0,Tehran,Platinum,Telegram,2020-06-02,2023-11-20,6,446.3,4.1,1,قیمت مناسب و کیفیت خوب، پیشنهاد میکنم,0
CUST00270,40.0,Female,56964.0,Tehran,Silver,Friend Referral,2020-04-11,2022-04-04,9,303.11,3.3,0,کیفیت متوسط بود ولی ارسال سریع بود,1
CUST00271,55.0,Female,39295.0,Rasht,Gold,Email Campaign,2019-03-23,2022-07-18,11,926.66,4.1,0,بسته بندی بد بود ولی محصول سالم بود,0
CUST00272,21.0,Male,28439.0,Tehran,Bronze,Google Ads,2019-02-06,2021-04-17,13,305.95,5.0,1,کیفیت متوسط بود ولی ارسال سریع بود,1
CUST00273,52.0,Male,55315.0,Isfahan,Bronze,Google Ads,2022-03-03,2024-03-09,6,93.05,3.1,1,عالی بود، حتما دوباره خرید میکنم,0
CUST00274,38.0,Female,18467.0,Yazd,Bronze,Friend Referral,2021-08-29,2023-09-25,11,538.22,4.0,1,کیفیت متوسط بود ولی ارسال سریع بود,0
CUST00275,26.0,Male,91182.0,Mashhad,Silver,Friend Referral,2022-10-04,2024-04-23,5,252.89,3.7,0,,0
CUST00276,44.0,Other,32644.0,Sanandaj,Silver,Google Ads,2020-12-24,2022-07-13,7,223.95,,0,پشتیبانی ضعیف بود اما محصول خوب بود,1
CUST00277,40.0,Female,43611.0,Sanandaj,Bronze,Telegram,2020-05-15,2023-12-05,6,389.74,3.5,0,قیمت مناسب و کیفیت خوب، پیشنهاد میکنم,1
CUST00278,31.0,Male,21041.0,Isfahan,Silver,Direct,2024-04-11,2024-09-10,10,51.66,5.0,1,اصلا راضی نبودم، محصول آسیب دیده رسید,0
CUST00279,39.0,Male,56038.0,Tehran,Silver,Email Campaign,2024-05-02,2024-06-23,5,89.16,5.0,1,پشتیبانی ضعیف بود اما محصول خوب بود,0
CUST00280,33.0,Male,27660.0,Karaj,Gold,,2022-01-28,2024-10-27,6,339.41,3.4,1,اصلا راضی نبودم، محصول آسیب دیده رسید,0
CUST00281,39.0,Female,53612.0,Shiraz,Silver,Google Ads,2023-09-09,2024-11-08,8,278.17,4.4,1,قیمت مناسب و کیفیت خوب، پیشنهاد میکنم,0
CUST00282,46.0,Male,57207.0,Tehran,Platinum,Direct,2022-06-24,2023-10-23,6,146.65,3.5,1,قیمت مناسب و کیفیت خوب، پیشنهاد میکنم,1
CUST00283,57.0,Male,24623.0,Karaj,Silver,Google Ads,2022-11-10,2023-06-01,3,138.54,3.6,0,کیفیت متوسط بود ولی ارسال سریع بود,0
CUST00284,23.0,Male,18507.0,Tehran,Silver,Telegram,2023-10-21,2024-02-09,6,479.59,2.7,0,اصلا راضی نبودم، محصول آسیب دیده رسید,0
CUST00285,64.0,Female,91048.0,Yazd,Bronze,Friend Referral,2022-04-06,2023-02-24,7,376.32,5.0,0,خیلی راضی بودم از خرید، کیفیت عالی بود,0
CUST00286,15.0,Male,32358.0,Tehran,Bronze,,2022-05-15,2024-12-28,103,7324.98,4.9,0,عالی بود، حتما دوباره خرید میکنم,0
CUST00287,36.0,Male,41561.0,Tehran,Bronze,Direct,2020-02-21,2023-08-25,7,390.45,3.6,0,,1
CUST00288,45.0,Female,48595.0,Tehran,Silver,,2022-03-22,2024-10-26,9,848.96,4.3,1,کیفیت متوسط بود ولی ارسال سریع بود,0
CUST00289,41.0,Female,17116.0,Sanandaj,Bronze,Email Campaign,2020-03-19,2024-06-17,4,110.26,3.8,0,اصلا راضی نبودم، محصول آسیب دیده رسید,1
CUST00290,31.0,Female,47935.0,Karaj,Bronze,Email Campaign,2021-02-24,2023-10-02,7,584.58,4.8,1,اصلا راضی نبودم، محصول آسیب دیده رسید,1
CUST00291,36.0,Male,38541.0,Kerman,Gold,Direct,2021-01-14,2024-10-18,9,77.43,3.9,1,اصلا راضی نبودم، محصول آسیب دیده رسید,1
CUST00292,32.0,Male,,Mashhad,Bronze,Friend Referral,2022-07-20,2024-05-27,9,126.5,4.0,0,,0
CUST00293,31.0,Female,18144.0,Isfahan,Bronze,Google Ads,2019-10-13,2024-10-22,6,383.69,3.6,0,,0
CUST00294,48.0,Male,52236.0,Tehran,Bronze,Google Ads,2020-10-18,2023-03-30,6,79.56,4.5,0,,0
CUST00295,42.0,Female,71441.0,Shiraz,Gold,Instagram,2022-10-02,2023-12-10,7,224.23,5.0,0,عالی بود، حتما دوباره خرید میکنم,0
CUST00296,,Female,40423.0,Tabriz,Bronze,Friend Referral,2020-01-16,2024-01-04,7,653.59,3.9,0,قیمت مناسب و کیفیت خوب، پیشنهاد میکنم,1
CUST00297,,Male,15357.0,Ahvaz,Silver,Friend Referral,2023-04-02,2024-01-06,6,95.03,3.9,1,پشتیبانی ضعیف بود اما محصول خوب بود,0
CUST00298,42.0,Female,19256.0,Isfahan,Silver,Friend Referral,2020-05-14,2021-05-19,13,981.91,,0,,0
CUST00299,,Other,28021.0,Zahedan,Silver,,2019-07-31,2024-03-19,6,184.51,4.3,0,پشتیبانی ضعیف بود اما محصول خوب بود,0
CUST00300,46.0,Male,92853.0,Tehran,Silver,Email Campaign,2022-04-06,2024-10-24,7,101.93,3.9,0,عالی بود، حتما دوباره خرید میکنم,0
